colName	rowName	seraName	virusName	seraYear	virusYear	titer	source
A/Wis3/07	A/Norway/1/2009	A/Wisconsin/3/2007	A/Norway/1/2009	2007	2009	1280	Barr2010
A/Bris10/07	A/Norway/1/2009	A/Brisbane/10/2007	A/Norway/1/2009	2007	2009	2560	Barr2010
A/Uru716/07	A/Norway/1/2009	A/Uruguay/716/2007	A/Norway/1/2009	2007	2009	5120	Barr2010
A/JHB15/08	A/Norway/1/2009	A/Johannesburg/15/2008	A/Norway/1/2009	2008	2009	1280	Barr2010
A/Eng394/08	A/Norway/1/2009	A/England/394/2008	A/Norway/1/2009	2008	2009	1280	Barr2010
A/Bris24/08	A/Norway/1/2009	A/Brisbane/24/2008	A/Norway/1/2009	2008	2009	640	Barr2010
A/Wis67/05	A/England/669/2008	A/Wisconsin/67/2005	A/England/669/2008	2005	2008	640	Barr2010
A/Trieste25c/07	A/England/669/2008	A/Trieste/25c/2007	A/England/669/2008	2007	2008	640	Barr2010
A/Wis3/07	A/England/669/2008	A/Wisconsin/3/2007	A/England/669/2008	2007	2008	320	Barr2010
A/Bris10/07	A/England/669/2008	A/Brisbane/10/2007	A/England/669/2008	2007	2008	1280	Barr2010
A/Uru716/07	A/England/669/2008	A/Uruguay/716/2007	A/England/669/2008	2007	2008	2560	Barr2010
A/JHB15/08	A/England/669/2008	A/Johannesburg/15/2008	A/England/669/2008	2008	2008	640	Barr2010
A/Eng394/08	A/England/669/2008	A/England/394/2008	A/England/669/2008	2008	2008	640	Barr2010
A/Bris24/08	A/England/669/2008	A/Brisbane/24/2008	A/England/669/2008	2008	2008	320	Barr2010
A/Wis67/05	A/Stockholm/26/2008	A/Wisconsin/67/2005	A/Stockholm/26/2008	2005	2008	640	Barr2010
A/Trieste25c/07	A/Stockholm/26/2008	A/Trieste/25c/2007	A/Stockholm/26/2008	2007	2008	640	Barr2010
A/Wis3/07	A/Stockholm/26/2008	A/Wisconsin/3/2007	A/Stockholm/26/2008	2007	2008	640	Barr2010
A/Bris10/07	A/Stockholm/26/2008	A/Brisbane/10/2007	A/Stockholm/26/2008	2007	2008	1280	Barr2010
A/Uru716/07	A/Stockholm/26/2008	A/Uruguay/716/2007	A/Stockholm/26/2008	2007	2008	1280	Barr2010
A/JHB15/08	A/Stockholm/26/2008	A/Johannesburg/15/2008	A/Stockholm/26/2008	2008	2008	640	Barr2010
A/Eng394/08	A/Stockholm/26/2008	A/England/394/2008	A/Stockholm/26/2008	2008	2008	320	Barr2010
A/Bris24/08	A/Stockholm/26/2008	A/Brisbane/24/2008	A/Stockholm/26/2008	2008	2008	640	Barr2010
A/Wis67/05	A/Switzerland/1397477/2008	A/Wisconsin/67/2005	A/Switzerland/1397477/2008	2005	2008	<40	Barr2010
A/Trieste25c/07	A/Switzerland/1397477/2008	A/Trieste/25c/2007	A/Switzerland/1397477/2008	2007	2008	80	Barr2010
A/Wis3/07	A/Switzerland/1397477/2008	A/Wisconsin/3/2007	A/Switzerland/1397477/2008	2007	2008	160	Barr2010
A/Bris10/07	A/Switzerland/1397477/2008	A/Brisbane/10/2007	A/Switzerland/1397477/2008	2007	2008	160	Barr2010
A/Uru716/07	A/Switzerland/1397477/2008	A/Uruguay/716/2007	A/Switzerland/1397477/2008	2007	2008	160	Barr2010
A/JHB15/08	A/Switzerland/1397477/2008	A/Johannesburg/15/2008	A/Switzerland/1397477/2008	2008	2008	80	Barr2010
A/Eng394/08	A/Switzerland/1397477/2008	A/England/394/2008	A/Switzerland/1397477/2008	2008	2008	160	Barr2010
A/Bris24/08	A/Switzerland/1397477/2008	A/Brisbane/24/2008	A/Switzerland/1397477/2008	2008	2008	80	Barr2010
UY/716	A/URUGUAY/716/2007	A/Uruguay/716/2007	A/Uruguay/716/2007	2007	2007	640	Cox2011
AS/16	A/URUGUAY/716/2007	A/Perth/16/2009	A/Uruguay/716/2007	2009	2007	40	Cox2011
RI/1	A/URUGUAY/716/2007	A/RhodeIsland/1/2010	A/Uruguay/716/2007	2010	2007	320	Cox2011
RI/1	A/URUGUAY/716/2007	A/RhodeIsland/1/2010	A/Uruguay/716/2007	2010	2007	80	Cox2011
PN/7149	A/URUGUAY/716/2007	A/Panama/7149/2010	A/Uruguay/716/2007	2010	2007	320	Cox2011
AL/5	A/URUGUAY/716/2007	A/Alabama/5/2010	A/Uruguay/716/2007	2010	2007	80	Cox2011
AS/10	A/URUGUAY/716/2007	A/Perth/10/2010	A/Uruguay/716/2007	2010	2007	80	Cox2011
UY/716	A/PERTH/16/2009	A/Uruguay/716/2007	A/Perth/16/2009	2007	2009	20	Cox2011
AS/16	A/PERTH/16/2009	A/Perth/16/2009	A/Perth/16/2009	2009	2009	320	Cox2011
RI/1	A/PERTH/16/2009	A/RhodeIsland/1/2010	A/Perth/16/2009	2010	2009	640	Cox2011
RI/1	A/PERTH/16/2009	A/RhodeIsland/1/2010	A/Perth/16/2009	2010	2009	80	Cox2011
PN/7149	A/PERTH/16/2009	A/Panama/7149/2010	A/Perth/16/2009	2010	2009	320	Cox2011
AL/5	A/PERTH/16/2009	A/Alabama/5/2010	A/Perth/16/2009	2010	2009	320	Cox2011
AS/10	A/PERTH/16/2009	A/Perth/10/2010	A/Perth/16/2009	2010	2009	160	Cox2011
UY/716	A/RHODEISLAND/01/2010	A/Uruguay/716/2007	A/RhodeIsland/1/2010	2007	2010	10	Cox2011
AS/16	A/RHODEISLAND/01/2010	A/Perth/16/2009	A/RhodeIsland/1/2010	2009	2010	160	Cox2011
RI/1	A/RHODEISLAND/01/2010	A/RhodeIsland/1/2010	A/RhodeIsland/1/2010	2010	2010	640	Cox2011
RI/1	A/RHODEISLAND/01/2010	A/RhodeIsland/1/2010	A/RhodeIsland/1/2010	2010	2010	80	Cox2011
PN/7149	A/RHODEISLAND/01/2010	A/Panama/7149/2010	A/RhodeIsland/1/2010	2010	2010	640	Cox2011
AL/5	A/RHODEISLAND/01/2010	A/Alabama/5/2010	A/RhodeIsland/1/2010	2010	2010	640	Cox2011
AS/10	A/RHODEISLAND/01/2010	A/Perth/10/2010	A/RhodeIsland/1/2010	2010	2010	320	Cox2011
UY/716	A/RHODEISLAND/01/2010	A/Uruguay/716/2007	A/RhodeIsland/1/2010	2007	2010	40	Cox2011
AS/16	A/RHODEISLAND/01/2010	A/Perth/16/2009	A/RhodeIsland/1/2010	2009	2010	80	Cox2011
RI/1	A/RHODEISLAND/01/2010	A/RhodeIsland/1/2010	A/RhodeIsland/1/2010	2010	2010	320	Cox2011
RI/1	A/RHODEISLAND/01/2010	A/RhodeIsland/1/2010	A/RhodeIsland/1/2010	2010	2010	160	Cox2011
PN/7149	A/RHODEISLAND/01/2010	A/Panama/7149/2010	A/RhodeIsland/1/2010	2010	2010	320	Cox2011
AL/5	A/RHODEISLAND/01/2010	A/Alabama/5/2010	A/RhodeIsland/1/2010	2010	2010	320	Cox2011
AS/10	A/RHODEISLAND/01/2010	A/Perth/10/2010	A/RhodeIsland/1/2010	2010	2010	160	Cox2011
UY/716	A/Alabama/5/2010	A/Uruguay/716/2007	A/Alabama/5/2010	2007	2010	40	Cox2011
AS/16	A/Alabama/5/2010	A/Perth/16/2009	A/Alabama/5/2010	2009	2010	80	Cox2011
RI/1	A/Alabama/5/2010	A/RhodeIsland/1/2010	A/Alabama/5/2010	2010	2010	320	Cox2011
RI/1	A/Alabama/5/2010	A/RhodeIsland/1/2010	A/Alabama/5/2010	2010	2010	160	Cox2011
PN/7149	A/Alabama/5/2010	A/Panama/7149/2010	A/Alabama/5/2010	2010	2010	320	Cox2011
AL/5	A/Alabama/5/2010	A/Alabama/5/2010	A/Alabama/5/2010	2010	2010	320	Cox2011
AS/10	A/Alabama/5/2010	A/Perth/10/2010	A/Alabama/5/2010	2010	2010	160	Cox2011
UY/716	A/PERTH/10/2010	A/Uruguay/716/2007	A/Perth/10/2010	2007	2010	20	Cox2011
AS/16	A/PERTH/10/2010	A/Perth/16/2009	A/Perth/10/2010	2009	2010	160	Cox2011
RI/1	A/PERTH/10/2010	A/RhodeIsland/1/2010	A/Perth/10/2010	2010	2010	640	Cox2011
RI/1	A/PERTH/10/2010	A/RhodeIsland/1/2010	A/Perth/10/2010	2010	2010	160	Cox2011
PN/7149	A/PERTH/10/2010	A/Panama/7149/2010	A/Perth/10/2010	2010	2010	320	Cox2011
AL/5	A/PERTH/10/2010	A/Alabama/5/2010	A/Perth/10/2010	2010	2010	640	Cox2011
AS/10	A/PERTH/10/2010	A/Perth/10/2010	A/Perth/10/2010	2010	2010	320	Cox2011
UY/716	A/WISCONSIN/13/2010	A/Uruguay/716/2007	A/Wisconsin/13/2010	2007	2010	20	Cox2011
AS/16	A/WISCONSIN/13/2010	A/Perth/16/2009	A/Wisconsin/13/2010	2009	2010	160	Cox2011
RI/1	A/WISCONSIN/13/2010	A/RhodeIsland/1/2010	A/Wisconsin/13/2010	2010	2010	640	Cox2011
RI/1	A/WISCONSIN/13/2010	A/RhodeIsland/1/2010	A/Wisconsin/13/2010	2010	2010	160	Cox2011
PN/7149	A/WISCONSIN/13/2010	A/Panama/7149/2010	A/Wisconsin/13/2010	2010	2010	640	Cox2011
AL/5	A/WISCONSIN/13/2010	A/Alabama/5/2010	A/Wisconsin/13/2010	2010	2010	320	Cox2011
AS/10	A/WISCONSIN/13/2010	A/Perth/10/2010	A/Wisconsin/13/2010	2010	2010	160	Cox2011
UY/716	A/FLORIDA/43/2010	A/Uruguay/716/2007	A/Florida/43/2010	2007	2010	40	Cox2011
AS/16	A/FLORIDA/43/2010	A/Perth/16/2009	A/Florida/43/2010	2009	2010	80	Cox2011
RI/1	A/FLORIDA/43/2010	A/RhodeIsland/1/2010	A/Florida/43/2010	2010	2010	640	Cox2011
RI/1	A/FLORIDA/43/2010	A/RhodeIsland/1/2010	A/Florida/43/2010	2010	2010	160	Cox2011
PN/7149	A/FLORIDA/43/2010	A/Panama/7149/2010	A/Florida/43/2010	2010	2010	640	Cox2011
AL/5	A/FLORIDA/43/2010	A/Alabama/5/2010	A/Florida/43/2010	2010	2010	640	Cox2011
AS/10	A/FLORIDA/43/2010	A/Perth/10/2010	A/Florida/43/2010	2010	2010	320	Cox2011
UY/716	A/MINNESOTA/17/2010	A/Uruguay/716/2007	A/Minnesota/17/2010	2007	2010	40	Cox2011
AS/16	A/MINNESOTA/17/2010	A/Perth/16/2009	A/Minnesota/17/2010	2009	2010	40	Cox2011
RI/1	A/MINNESOTA/17/2010	A/RhodeIsland/1/2010	A/Minnesota/17/2010	2010	2010	320	Cox2011
RI/1	A/MINNESOTA/17/2010	A/RhodeIsland/1/2010	A/Minnesota/17/2010	2010	2010	80	Cox2011
PN/7149	A/MINNESOTA/17/2010	A/Panama/7149/2010	A/Minnesota/17/2010	2010	2010	160	Cox2011
AL/5	A/MINNESOTA/17/2010	A/Alabama/5/2010	A/Minnesota/17/2010	2010	2010	160	Cox2011
AS/10	A/MINNESOTA/17/2010	A/Perth/10/2010	A/Minnesota/17/2010	2010	2010	80	Cox2011
UY/716	A/HONGKONG/3170/2010	A/Uruguay/716/2007	A/HongKong/3170/2010	2007	2010	40	Cox2011
AS/16	A/HONGKONG/3170/2010	A/Perth/16/2009	A/HongKong/3170/2010	2009	2010	320	Cox2011
RI/1	A/HONGKONG/3170/2010	A/RhodeIsland/1/2010	A/HongKong/3170/2010	2010	2010	640	Cox2011
RI/1	A/HONGKONG/3170/2010	A/RhodeIsland/1/2010	A/HongKong/3170/2010	2010	2010	320	Cox2011
PN/7149	A/HONGKONG/3170/2010	A/Panama/7149/2010	A/HongKong/3170/2010	2010	2010	640	Cox2011
AL/5	A/HONGKONG/3170/2010	A/Alabama/5/2010	A/HongKong/3170/2010	2010	2010	640	Cox2011
AS/10	A/HONGKONG/3170/2010	A/Perth/10/2010	A/HongKong/3170/2010	2010	2010	320	Cox2011
UY/716	A/UVURKHANGAI/3970/2010	A/Uruguay/716/2007	A/Uvurkhangai/3970/2010	2007	2010	80	Cox2011
AS/16	A/UVURKHANGAI/3970/2010	A/Perth/16/2009	A/Uvurkhangai/3970/2010	2009	2010	320	Cox2011
RI/1	A/UVURKHANGAI/3970/2010	A/RhodeIsland/1/2010	A/Uvurkhangai/3970/2010	2010	2010	1280	Cox2011
RI/1	A/UVURKHANGAI/3970/2010	A/RhodeIsland/1/2010	A/Uvurkhangai/3970/2010	2010	2010	320	Cox2011
PN/7149	A/UVURKHANGAI/3970/2010	A/Panama/7149/2010	A/Uvurkhangai/3970/2010	2010	2010	1280	Cox2011
AL/5	A/UVURKHANGAI/3970/2010	A/Alabama/5/2010	A/Uvurkhangai/3970/2010	2010	2010	1280	Cox2011
AS/10	A/UVURKHANGAI/3970/2010	A/Perth/10/2010	A/Uvurkhangai/3970/2010	2010	2010	320	Cox2011
UY/716	A/ULAANBAATAR/3849/2010	A/Uruguay/716/2007	A/Ulaanbaatar/3849/2010	2007	2010	40	Cox2011
AS/16	A/ULAANBAATAR/3849/2010	A/Perth/16/2009	A/Ulaanbaatar/3849/2010	2009	2010	80	Cox2011
RI/1	A/ULAANBAATAR/3849/2010	A/RhodeIsland/1/2010	A/Ulaanbaatar/3849/2010	2010	2010	320	Cox2011
RI/1	A/ULAANBAATAR/3849/2010	A/RhodeIsland/1/2010	A/Ulaanbaatar/3849/2010	2010	2010	160	Cox2011
PN/7149	A/ULAANBAATAR/3849/2010	A/Panama/7149/2010	A/Ulaanbaatar/3849/2010	2010	2010	320	Cox2011
AL/5	A/ULAANBAATAR/3849/2010	A/Alabama/5/2010	A/Ulaanbaatar/3849/2010	2010	2010	160	Cox2011
AS/10	A/ULAANBAATAR/3849/2010	A/Perth/10/2010	A/Ulaanbaatar/3849/2010	2010	2010	160	Cox2011
A/HK/1/68	A/HongKong/1/68	A/HongKong/1/1968	A/HongKong/1/1968	1968	1968	1280	Hay2001
A/Eng/42/72	A/HongKong/1/68	A/England/42/1972	A/HongKong/1/1968	1972	1968	320	Hay2001
A/Vic/3/75	A/HongKong/1/68	A/Victoria/3/1975	A/HongKong/1/1968	1975	1968	<40	Hay2001
A/Tex/1/77	A/HongKong/1/68	A/Texas/1/1977	A/HongKong/1/1968	1977	1968	<40	Hay2001
A/Bk/1/79	A/HongKong/1/68	A/Bangkok/1/1979	A/HongKong/1/1968	1979	1968	<40	Hay2001
A/Phil/2/82	A/HongKong/1/68	A/Philippines/2/1982	A/HongKong/1/1968	1982	1968	<40	Hay2001
A/Miss/1/85	A/HongKong/1/68	A/Mississippi/1/1985	A/HongKong/1/1968	1985	1968	<40	Hay2001
A/Shan/11/87	A/HongKong/1/68	A/Shanghai/11/1987	A/HongKong/1/1968	1987	1968	<40	Hay2001
A/Beij/352/89	A/HongKong/1/68	A/Beijing/352/1989	A/HongKong/1/1968	1989	1968	<40	Hay2001
A/Beij/32/92	A/HongKong/1/68	A/Beijing/32/1992	A/HongKong/1/1968	1992	1968	<40	Hay2001
A/Jhb/33/94	A/HongKong/1/68	A/Johannesburg/33/1994	A/HongKong/1/1968	1994	1968	<40	Hay2001
A/Wuh/359/95	A/HongKong/1/68	A/Wuhan/359/1995	A/HongKong/1/1968	1995	1968	<40	Hay2001
A/Syd/5/97	A/HongKong/1/68	A/Sydney/5/1997	A/HongKong/1/1968	1997	1968	<40	Hay2001
A/HK/1/68	A/England/42/72	A/HongKong/1/1968	A/England/42/1972	1968	1972	40	Hay2001
A/Eng/42/72	A/England/42/72	A/England/42/1972	A/England/42/1972	1972	1972	640	Hay2001
A/Vic/3/75	A/England/42/72	A/Victoria/3/1975	A/England/42/1972	1975	1972	40	Hay2001
A/Tex/1/77	A/England/42/72	A/Texas/1/1977	A/England/42/1972	1977	1972	<40	Hay2001
A/Bk/1/79	A/England/42/72	A/Bangkok/1/1979	A/England/42/1972	1979	1972	<40	Hay2001
A/Phil/2/82	A/England/42/72	A/Philippines/2/1982	A/England/42/1972	1982	1972	<40	Hay2001
A/Miss/1/85	A/England/42/72	A/Mississippi/1/1985	A/England/42/1972	1985	1972	<40	Hay2001
A/Shan/11/87	A/England/42/72	A/Shanghai/11/1987	A/England/42/1972	1987	1972	<40	Hay2001
A/Beij/352/89	A/England/42/72	A/Beijing/352/1989	A/England/42/1972	1989	1972	<40	Hay2001
A/Beij/32/92	A/England/42/72	A/Beijing/32/1992	A/England/42/1972	1992	1972	<40	Hay2001
A/Jhb/33/94	A/England/42/72	A/Johannesburg/33/1994	A/England/42/1972	1994	1972	<40	Hay2001
A/Wuh/359/95	A/England/42/72	A/Wuhan/359/1995	A/England/42/1972	1995	1972	<40	Hay2001
A/Syd/5/97	A/England/42/72	A/Sydney/5/1997	A/England/42/1972	1997	1972	<40	Hay2001
A/HK/1/68	A/Victoria/3/75	A/HongKong/1/1968	A/Victoria/3/1975	1968	1975	<40	Hay2001
A/Eng/42/72	A/Victoria/3/75	A/England/42/1972	A/Victoria/3/1975	1972	1975	<40	Hay2001
A/Vic/3/75	A/Victoria/3/75	A/Victoria/3/1975	A/Victoria/3/1975	1975	1975	640	Hay2001
A/Tex/1/77	A/Victoria/3/75	A/Texas/1/1977	A/Victoria/3/1975	1977	1975	<40	Hay2001
A/Bk/1/79	A/Victoria/3/75	A/Bangkok/1/1979	A/Victoria/3/1975	1979	1975	<40	Hay2001
A/Phil/2/82	A/Victoria/3/75	A/Philippines/2/1982	A/Victoria/3/1975	1982	1975	<40	Hay2001
A/Miss/1/85	A/Victoria/3/75	A/Mississippi/1/1985	A/Victoria/3/1975	1985	1975	<40	Hay2001
A/Shan/11/87	A/Victoria/3/75	A/Shanghai/11/1987	A/Victoria/3/1975	1987	1975	<40	Hay2001
A/Beij/352/89	A/Victoria/3/75	A/Beijing/352/1989	A/Victoria/3/1975	1989	1975	<40	Hay2001
A/Beij/32/92	A/Victoria/3/75	A/Beijing/32/1992	A/Victoria/3/1975	1992	1975	<40	Hay2001
A/Jhb/33/94	A/Victoria/3/75	A/Johannesburg/33/1994	A/Victoria/3/1975	1994	1975	<40	Hay2001
A/Wuh/359/95	A/Victoria/3/75	A/Wuhan/359/1995	A/Victoria/3/1975	1995	1975	<40	Hay2001
A/Syd/5/97	A/Victoria/3/75	A/Sydney/5/1997	A/Victoria/3/1975	1997	1975	<40	Hay2001
A/HK/1/68	A/Texas/1/77	A/HongKong/1/1968	A/Texas/1/1977	1968	1977	40	Hay2001
A/Eng/42/72	A/Texas/1/77	A/England/42/1972	A/Texas/1/1977	1972	1977	40	Hay2001
A/Vic/3/75	A/Texas/1/77	A/Victoria/3/1975	A/Texas/1/1977	1975	1977	80	Hay2001
A/Tex/1/77	A/Texas/1/77	A/Texas/1/1977	A/Texas/1/1977	1977	1977	1280	Hay2001
A/Bk/1/79	A/Texas/1/77	A/Bangkok/1/1979	A/Texas/1/1977	1979	1977	320	Hay2001
A/Phil/2/82	A/Texas/1/77	A/Philippines/2/1982	A/Texas/1/1977	1982	1977	160	Hay2001
A/Miss/1/85	A/Texas/1/77	A/Mississippi/1/1985	A/Texas/1/1977	1985	1977	<40	Hay2001
A/Shan/11/87	A/Texas/1/77	A/Shanghai/11/1987	A/Texas/1/1977	1987	1977	40	Hay2001
A/Beij/352/89	A/Texas/1/77	A/Beijing/352/1989	A/Texas/1/1977	1989	1977	<40	Hay2001
A/Beij/32/92	A/Texas/1/77	A/Beijing/32/1992	A/Texas/1/1977	1992	1977	<40	Hay2001
A/Jhb/33/94	A/Texas/1/77	A/Johannesburg/33/1994	A/Texas/1/1977	1994	1977	<40	Hay2001
